label,desc
North East; Emissions: Agriculture; 5th IMD quintile; Urban,"Above average agriculture, domestic score; in least deprived quintile (20%); Local authority predominately made up of urban neighbourhoods"
North East; Emissions: Agriculture; 5th IMD quintile; Rural,"Above average agriculture, domestic score; in least deprived quintile (20%); Local authority predominately made up of rural neighbourhoods"
North East; Emissions: Agriculture; 5th IMD quintile; Urban with rural areas,"Above average agriculture, domestic score; in least deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
North East; Emissions: Industry/Commerical/Domestic; 1st IMD quintile; Sparse and rural,"Above average for industry/domestic/doemestic, below average public sector emissions.; in most deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
North East; Emissions: Industry/Commerical/Domestic; 1st IMD quintile; Urban,"Above average for industry/domestic/doemestic, below average public sector emissions.; in most deprived quintile (20%); Local authority predominately made up of urban neighbourhoods"
North East; Emissions: Industry/Commerical/Domestic; 1st IMD quintile; Rural,"Above average for industry/domestic/doemestic, below average public sector emissions.; in most deprived quintile (20%); Local authority predominately made up of rural neighbourhoods"
North East; Emissions: Industry/Commerical/Domestic; 1st IMD quintile; Urban with rural areas,"Above average for industry/domestic/doemestic, below average public sector emissions.; in most deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
North East; Emissions: Industry/Commerical/Domestic; 2nd IMD quintile; Sparse and rural,"Above average for industry/domestic/doemestic, below average public sector emissions.; in second most deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
North East; Emissions: Industry/Commerical/Domestic; 2nd IMD quintile; Urban,"Above average for industry/domestic/doemestic, below average public sector emissions.; in second most deprived quintile (20%); Local authority predominately made up of urban neighbourhoods"
North East; Emissions: Industry/Commerical/Domestic; 2nd IMD quintile; Rural,"Above average for industry/domestic/doemestic, below average public sector emissions.; in second most deprived quintile (20%); Local authority predominately made up of rural neighbourhoods"
North East; Emissions: Industry/Commerical/Domestic; 2nd IMD quintile; Urban with rural areas,"Above average for industry/domestic/doemestic, below average public sector emissions.; in second most deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
North East; Emissions: Industry/Commerical/Domestic; 3rd IMD quintile; Sparse and rural,"Above average for industry/domestic/doemestic, below average public sector emissions.; in middle deprivation quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
North East; Emissions: Industry/Commerical/Domestic; 3rd IMD quintile; Urban,"Above average for industry/domestic/doemestic, below average public sector emissions.; in middle deprivation quintile (20%); Local authority predominately made up of urban neighbourhoods"
North East; Emissions: Industry/Commerical/Domestic; 3rd IMD quintile; Rural,"Above average for industry/domestic/doemestic, below average public sector emissions.; in middle deprivation quintile (20%); Local authority predominately made up of rural neighbourhoods"
North East; Emissions: Industry/Commerical/Domestic; 3rd IMD quintile; Urban with rural areas,"Above average for industry/domestic/doemestic, below average public sector emissions.; in middle deprivation quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
North East; Emissions: Industry/Commerical/Domestic; 4th IMD quintile; Sparse and rural,"Above average for industry/domestic/doemestic, below average public sector emissions.; in second least deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
North East; Emissions: Industry/Commerical/Domestic; 4th IMD quintile; Urban,"Above average for industry/domestic/doemestic, below average public sector emissions.; in second least deprived quintile (20%); Local authority predominately made up of urban neighbourhoods"
North East; Emissions: Industry/Commerical/Domestic; 4th IMD quintile; Rural,"Above average for industry/domestic/doemestic, below average public sector emissions.; in second least deprived quintile (20%); Local authority predominately made up of rural neighbourhoods"
North East; Emissions: Industry/Commerical/Domestic; 4th IMD quintile; Urban with rural areas,"Above average for industry/domestic/doemestic, below average public sector emissions.; in second least deprived quintile (20%); Local authority mostly made up of urban neighbourhoods, but with a significant number of rural neighbourhoods"
North East; Emissions: Industry/Commerical/Domestic; 5th IMD quintile; Sparse and rural,"Above average for industry/domestic/doemestic, below average public sector emissions.; in least deprived quintile (20%); Local authority predominately made up of large and low-density rural neighbourhoods"
North East; Emissions: Industry/Commerical/Domestic; 5th IMD quintile; Urban,"Above average for industry/domestic/doemestic, below average public sector emissions.; in least deprived quintile (20%); Local authority predominately made up of urban neighbourhoods"
North East; Emissions: Industry/Commerical/Domestic; 5th IMD quintile; Rural,"Above average for industry/domestic/doemestic, below average public sector emissions.; in least deprived quintile (20%); Local authority predominately made up of rural neighbourhoods"
